order_item_id,order_id,item_id,item_name,price,quantity,line_total
25972,212129,531,Naga Dal,160,1,160
25973,212129,1174,Samosa Aloo Parantha,51,3,153
25974,212130,409,Crispy Brown Onion Egg Fried Rice,195,1,195
25975,212130,1125,Chilli Chicken (B/L),319,1,319
25976,212130,397,Apple Milk Shake,51,1,51
25977,212130,262,Cheezy Choley Bhature,249,1,249
25978,212131,90,Classic Chicken Veniziana,545,1,545
25979,212131,965,Prawn Nam Prik Pao,399,1,399
25980,212132,1139,Veg Paratha,70,2,140
25981,212132,189,Desi Ghee Aloo Tikki,109,2,218
25982,212132,949,Thums Up Tin 330 ML,57,2,114
25983,212132,169,Chilli Garlic Prawn,30,1,30
25984,212133,294,Fish Autumn Rice  (Szechuan Style),360,1,360
25985,212133,774,Hard Base Pizza 6',97,1,97
25986,212133,766,Garam Jalebi,143,1,143
25987,212134,1189,Stuffed capsicum,160,2,320
25988,212134,416,Butter Shake,90,1,90
25989,212135,330,Chicken Roasted Garlic Noodles,245,2,490
25990,212135,53,Chicken Pakora,349,1,349
25991,212135,1125,Chilli Chicken (B/L),319,1,319
25992,212136,877,Veg Jaipuri Rice Bowl,199,1,199
25993,212137,472,Boneless Mutton Keema Hyderabadi,450,1,450
25994,212138,519,Mushroom Baby Corn,260,1,260
25995,212138,670,Tandoori Aloo,300,1,300
25996,212138,697,Chocolate Mint Fresh Batch Ice Cream Tub - 1 L,571,2,1142
25997,212139,929,Veg Chilli Garlic Noodles,210,1,210
25998,212140,538,Kung Pao Tofu,299,1,299
25999,212140,342,Spanish Delight Ice cream,160,1,160
26000,212141,851,Desi Style Mutton Curry,560,1,560
26001,212141,634,Doda Barfi 1 Kg,660,1,660
26002,212141,717,Mushroom Chilly Dry,110,1,110
26003,212142,1115,Bonless Chicken Dum Biryani,350,2,700
26004,212142,473,Murg Sheek Kebab,155,1,155
26005,212143,538,Kung Pao Tofu,299,1,299
26006,212144,1019,Palak Dal,140,1,140
26007,212144,189,Desi Ghee Aloo Tikki,109,1,109
26008,212144,597,Watermelon Iced Tea,200,1,200
26009,212145,823,Veg Tawa Style,370,1,370
26010,212145,1146,Badam Milk,28,2,56
26011,212146,752,Ginger Fish Sauce,330,1,330
26012,212146,469,Papad Rosted,35,2,70
26013,212147,583,Baby Corn Kadai,95,1,95
26014,212147,631,Mix Veg Garlic Cheese,250,1,250
26015,212147,1051,Chocolate Brownie & Ice cream Jar,179,2,358
26016,212147,895,Chicken boti kebab (6 pcs),315,1,315
26017,212148,341,Chinese Chopsuey,300,2,600
26018,212148,26,Aloo 65,48,1,48
26019,212149,40,Fresh Pork Naga Dal,360,1,360
26020,212149,946,Mango Pickle - 250Gms,99,1,99
26021,212149,204,Pineapple Delight,51,1,51
26022,212150,798,Chicken Kolhapuri,249,1,249
26023,212150,600,Panner 65,180,1,180
26024,212151,378,Singapore Noodles,285,2,570
26025,212151,29,Crispy Vegetables In Chilli Plum Sauce,265,1,265
26026,212152,240,Chicken In Oyster Scallop Sauce,595,2,1190
26027,212153,725,Veg Special Gravy,195,2,390
26028,212153,591,Flamed Platter 3 (Seafood Platter),750,1,750
26029,212153,1051,Chocolate Brownie & Ice cream Jar,179,2,358
26030,212153,839,Thai Fried Prawns,350,1,350
26031,212154,56,Szechuan Chicken Noodles,199,1,199
26032,212154,422,Punjabi Lassi,48,1,48
26033,212155,583,Baby Corn Kadai,95,1,95
26034,212155,446,Tandoori Chicken (Full),640,1,640
26035,212155,239,Punjabi Salted Lassi,99,1,99
26036,212156,94,Vegetable Fried Rice,200,1,200
26037,212156,714,Potato Bhaji (4 Pcs),50,1,50
26038,212157,443,Veg Hunan (gravy)(chinese),260,1,260
26039,212157,1056,Haryali Paneer Kabab,250,1,250
26040,212158,996,Fixed Lunch Wednesday,280,2,560
26041,212158,623,Choco Nut Sundae,135,1,135
26042,212158,1111,Lemon Chicken Dry Boneless,289,2,578
26043,212159,892,Alu Gobi Masala,224,1,224
26044,212159,1143,Smoked Pork,360,1,360
26045,212160,805,Sichuan Veg Fried Rice,190,2,380
26046,212160,717,Mushroom Chilly Dry,110,1,110
26047,212161,724,Malvani Chicken Curry,280,1,280
26048,212161,326,Chicken Achari Tikka,420,1,420
26049,212161,26,Aloo 65,48,1,48
26050,212162,447,Mushroom Pepper Kurma,190,2,380
26051,212163,1094,Peppered Chicken,635,1,635
26052,212163,380,Simply Nachos,250,1,250
26053,212163,204,Pineapple Delight,51,1,51
26054,212164,1026,Kadhi Gole,309,2,618
26055,212164,318,Masala Sprite,60,1,60
26056,212165,864,Cream Chicken,329,1,329
26057,212165,1057,Basil Lemonade,89,1,89
26058,212166,752,Ginger Fish Sauce,330,1,330
26059,212166,1192,Tandoori Kebab (6 Pcs),190,1,190
26060,212166,416,Butter Shake,90,2,180
26061,212167,954,Mooli Paratha (1 Pc),55,1,55
26062,212167,1134,Namprik Prawns,330,1,330
26063,212168,59,Bangda Fish Curry,250,1,250
26064,212168,457,Chicken Sholay Kabab (B/L),319,1,319
26065,212168,847,Masaledar Thanda Jal Jeera ( 250 Ml ),40,1,40
26066,212169,1029,Chicken Mole,415,2,830
26067,212169,123,Murg E Pathani Full,415,2,830
26068,212170,390,Veg Fried Rice And Gravy,285,1,285
26069,212170,68,Gobi Jeera Dry,188,1,188
26070,212171,545,Traditional Legume Pesto,430,1,430
26071,212171,600,Panner 65,180,1,180
26072,212171,1049,Pretty Paris Thickshake,260,2,520
26073,212172,1019,Palak Dal,140,1,140
26074,212173,14,Mutton Spicy Andhara Biryani,440,1,440
26075,212173,870,Vegetable Seekh Kebab,300,1,300
26076,212174,823,Veg Tawa Style,370,1,370
26077,212174,1125,Chilli Chicken (B/L),319,1,319
26078,212174,1169,Paneer Tikka Achari,279,2,558
26079,212175,1126,Chicken Pulao,244,2,488
26080,212175,498,Fish Corinder,350,1,350
26081,212175,358,Swiss Cake 800 ML,315,1,315
26082,212176,617,Chilli Garlic Egg Noodles,190,1,190
26083,212176,875,Dachen Chicken,299,1,299
26084,212177,1094,Peppered Chicken,635,1,635
26085,212177,68,Gobi Jeera Dry,188,1,188
26086,212177,304,Subzi Aur Quinoa Tikki (signature Dish),395,2,790
26087,212178,314,Mix Fried Rice,220,2,440
26088,212178,100,Prawns Pepper,29,1,29
26089,212178,634,Doda Barfi 1 Kg,660,1,660
26090,212179,780,Bharwan Kulcha Cheese (1 Pc),109,1,109
26091,212179,902,Mocha Brownie Fudge [loose Tub 500 Ml],200,1,200
26092,212180,739,New Kabir Special Veg (400 -500 Grm),289,1,289
26093,212180,433,Paneer Tikka Dry Malai [8 Pieces],299,1,299
26094,212181,372,Anda Biryani,300,2,600
26095,212181,242,Chat-pata Dhaba Chilli Cauliflower,345,1,345
26096,212182,801,Assamese Non-veg Thali 299,329,1,329
26097,212182,875,Dachen Chicken,299,1,299
26098,212183,804,Asian Sea Bass In Roasted Garlic Sauce (Calcutta Bhetki),675,2,1350
26099,212183,118,Tropical Fruit Pastry[80 Gm],129,1,129
26100,212184,1189,Stuffed capsicum,160,1,160
26101,212184,1169,Paneer Tikka Achari,279,1,279
26102,212185,470,Baby Corn in Manchurian Sauce,250,1,250
26103,212185,472,Boneless Mutton Keema Hyderabadi,450,1,450
26104,212186,1001,Paneer Mumtaj,259,1,259
26105,212186,187,Quinoa et chocolate noir,200,1,200
26106,212187,1117,Dal Punjabi,95,1,95
26107,212188,1178,Black Peppered Chicken Noodles,210,1,210
26108,212188,593,Prawn Fry,250,2,500
26109,212189,1022,Chicken tangri masala (4 pcs),415,2,830
26110,212189,720,Boneless Chicken Nagarjuna Roast,355,1,355
26111,212190,892,Alu Gobi Masala,224,1,224
26112,212190,218,Chilli Beef,279,1,279
26113,212190,675,Fruit Sundae with Ice,110,1,110
26114,212190,1143,Smoked Pork,360,2,720
26115,212191,368,General Taos Chicken,655,1,655
26116,212191,123,Murg E Pathani Full,415,1,415
26117,212192,794,Achari Matki Subzi,240,1,240
26118,212192,26,Aloo 65,48,2,96
26119,212193,572,Kappa Biryani (Poth),160,1,160
26120,212193,260,Chilli Chicken- Andhra Style,290,1,290
26121,212193,1193,Chicken Pepper Dry [boneless],255,1,255
26122,212194,816,Egg Curry Roti,95,1,95
26123,212194,895,Chicken boti kebab (6 pcs),315,2,630
26124,212195,16,Ghee South Indian Flavoured Rice,235,1,235
26125,212196,1093,Mongolian Chicken Rice,330,1,330
26126,212196,567,Indonesian Mushroom,250,1,250
26127,212197,185,Butter tandoori roti,40,1,40
26128,212197,29,Crispy Vegetables In Chilli Plum Sauce,265,1,265
26129,212197,847,Masaledar Thanda Jal Jeera ( 250 Ml ),40,1,40
26130,212197,796,Lasuni Soya Chaap [300 Grams],30,1,30
26131,212198,1117,Dal Punjabi,95,2,190
26132,212198,657,Paneer Cutlet (1 Pc) (50 gms),38,1,38
26133,212199,8,Veg Garlic Hakka Noodles,239,1,239
26134,212199,239,Punjabi Salted Lassi,99,1,99
26135,212200,14,Mutton Spicy Andhara Biryani,440,1,440
26136,212200,670,Tandoori Aloo,300,2,600
26137,212200,1100,Orange,70,1,70
26138,212201,1019,Palak Dal,140,1,140
26139,212201,309,Rose Lassi,99,1,99
26140,212202,674,Pan-Seared Prawns Soft Tacos,390,1,390
26141,212203,1178,Black Peppered Chicken Noodles,210,1,210
26142,212203,277,Plain Naan (1 Pc),27,1,27
26143,212204,94,Vegetable Fried Rice,200,1,200
26144,212204,416,Butter Shake,90,1,90
26145,212205,8,Veg Garlic Hakka Noodles,239,1,239
26146,212205,570,Mutton Garlic,300,1,300
26147,212206,447,Mushroom Pepper Kurma,190,1,190
26148,212206,1174,Samosa Aloo Parantha,51,1,51
26149,212207,372,Anda Biryani,300,1,300
26150,212207,895,Chicken boti kebab (6 pcs),315,1,315
26151,212208,863,Kadhi Pakoda,199,2,398
26152,212208,328,Bhel puri,70,1,70
26153,212209,947,Chicken Lababdar B/L,320,1,320
26154,212209,1053,Curryleaf Chicken,269,1,269
26155,212209,784,Mocha Delite coffee,110,1,110
26156,212210,896,Tawa Jhinga,469,1,469
26157,212210,325,Chicken Pepper Dry ( 6 Pcs ),180,1,180
26158,212211,378,Singapore Noodles,285,1,285
26159,212211,920,"Dal Makhni Combo ( 3 Roti, Rice )",329,1,329
26160,212212,999,Fragrant Rice Vegetable,71,1,71
26161,212212,263,Mutton Fried,340,1,340
26162,212213,723,Cheese Pulao (250 Gms),51,1,51
26163,212213,26,Aloo 65,48,1,48
26164,212214,63,Chilli Garlic Mixed Noodles,225,1,225
26165,212215,863,Kadhi Pakoda,199,1,199
26166,212215,297,50-50 Paratha,89,1,89
26167,212216,629,Roots Special Hara Murgh Biryani,339,1,339
26168,212216,518,Prawn Chilly Dry,250,2,500
26169,212216,22,Pine Apple Juice,100,1,100
26170,212217,1058,Veg Chinese Chop Suey Soft Noodles (Bland),250,1,250
26171,212217,697,Chocolate Mint Fresh Batch Ice Cream Tub - 1 L,571,1,571
26172,212218,823,Veg Tawa Style,370,1,370
26173,212218,1100,Orange,70,1,70
26174,212219,1068,Steamed rice (Raita),135,2,270
26175,212219,1163,Nutella Shake,150,2,300
26176,212220,396,Maxican Fried Rice,269,1,269
26177,212220,512,Bharwan Tandoori Aloo,249,1,249
26178,212221,1068,Steamed rice (Raita),135,1,135
26179,212221,208,Peri Peri Fries,90,1,90
26180,212222,996,Fixed Lunch Wednesday,280,1,280
26181,212222,140,Day Spl Chicken,200,2,400
26182,212222,118,Tropical Fruit Pastry[80 Gm],129,1,129
26183,212222,552,Gobi Pyaz Paratha,115,1,115
26184,212223,725,Veg Special Gravy,195,3,585
26185,212223,908,Sing Chikki,112,1,112
26186,212224,804,Asian Sea Bass In Roasted Garlic Sauce (Calcutta Bhetki),675,1,675
26187,212224,490,Coriander Fish,330,1,330
26188,212225,1171,Sweet Khoya Kaju,160,1,160
26189,212225,614,Hariyali Prawn Tikka,620,1,620
26190,212225,325,Chicken Pepper Dry ( 6 Pcs ),180,1,180
26191,212226,993,Prawn Chengdu Chowmien,300,1,300
26192,212227,629,Roots Special Hara Murgh Biryani,339,1,339
26193,212228,864,Cream Chicken,329,1,329
26194,212229,35,Mangalorean Style - White Pomfret Fish Curry [1pc],399,1,399
26195,212230,993,Prawn Chengdu Chowmien,300,1,300
26196,212230,516,Cheese Dahi Puri,75,1,75
26197,212231,1001,Paneer Mumtaj,259,1,259
26198,212231,659,Boiled Eggs (2 Pcs),30,1,30
26199,212232,1022,Chicken tangri masala (4 pcs),415,1,415
26200,212232,587,Garlic Cheese Kulcha,48,1,48
26201,212232,28,Nutty Belgian Dark Chocolate 800 ML,28,1,28
26202,212233,119,Mix Veg Roast,175,1,175
26203,212233,446,Tandoori Chicken (Full),640,1,640
26204,212234,809,Devils Prawn,380,1,380
26205,212234,1174,Samosa Aloo Parantha,51,1,51
26206,212235,314,Mix Fried Rice,220,1,220
26207,212235,969,Coconut Burfy,182,1,182
26208,212236,1058,Veg Chinese Chop Suey Soft Noodles (Bland),250,1,250
26209,212237,1086,Prawns Max Dum Pukht Biryani,600,1,600
26210,212238,723,Cheese Pulao (250 Gms),51,2,102
26211,212238,242,Chat-pata Dhaba Chilli Cauliflower,345,1,345
26212,212239,851,Desi Style Mutton Curry,560,1,560
26213,212239,304,Subzi Aur Quinoa Tikki (signature Dish),395,1,395
26214,212240,1085,Paneer Butter Masala Thali,289,1,289
26215,212240,1134,Namprik Prawns,330,2,660
26216,212240,1125,Chilli Chicken (B/L),319,1,319
26217,212241,24,Egg Bhurjee,100,1,100
26218,212241,945,Minute Maid Pulpy Orange (330 ml),70,1,70
26219,212242,975,Grilled Vegetable,252,1,252
26220,212242,1056,Haryali Paneer Kabab,250,1,250
26221,212243,1029,Chicken Mole,415,1,415
26222,212243,946,Mango Pickle - 250Gms,99,1,99
26223,212244,1019,Palak Dal,140,2,280
26224,212244,100,Prawns Pepper,29,1,29
26225,212245,508,Punjabi Dal Combo,240,2,480
26226,212245,637,Chicken Mushroom,235,2,470
26227,212246,1184,Fish Curry Rice Bowl,209,1,209
26228,212246,637,Chicken Mushroom,235,1,235
26229,212247,848,Exotic Vegetables In Spicy Bean Sauce,645,1,645
26230,212247,703,Gobi 65,185,2,370
26231,212247,1000,Vegetable Sandwich,195,2,390
26232,212248,1126,Chicken Pulao,244,1,244
26233,212249,1001,Paneer Mumtaj,259,1,259
26234,212249,469,Papad Rosted,35,1,35
26235,212250,801,Assamese Non-veg Thali 299,329,1,329
26236,212250,26,Aloo 65,48,1,48
26237,212251,453,Makai Methi Malai,250,2,500
26238,212252,864,Cream Chicken,329,1,329
26239,212253,107,Hyderabad Spl Chicken,299,1,299
26240,212253,26,Aloo 65,48,1,48
26241,212253,187,Quinoa et chocolate noir,200,1,200
26242,212254,1117,Dal Punjabi,95,1,95
26243,212255,805,Sichuan Veg Fried Rice,190,2,380
26244,212256,1097,Boneless 2 Persons Chicken Biryani,760,1,760
26245,212256,665,Murgh Reshmi Seekh Kebab,315,1,315
26246,212256,80,Shrikhand,45,3,135
26247,212257,1029,Chicken Mole,415,2,830
26248,212257,218,Chilli Beef,279,1,279
26249,212257,358,Swiss Cake 800 ML,315,1,315
26250,212258,727,Mutton Liver Masala,230,1,230
26251,212258,304,Subzi Aur Quinoa Tikki (signature Dish),395,1,395
26252,212259,1058,Veg Chinese Chop Suey Soft Noodles (Bland),250,1,250
26253,212259,1133,Bangada Neket Fry (Mecral),180,1,180
26254,212260,78,Kulcha Curry,97,1,97
26255,212260,870,Vegetable Seekh Kebab,300,2,600
26256,212261,421,Jeera Pulao (jeera Rice),179,1,179
26257,212261,1134,Namprik Prawns,330,1,330
26258,212261,915,Chocolate Milkshake,192,2,384
26259,212262,1066,Hokomein Nooldes Seafood,495,1,495
26260,212262,373,Matar Paratha ( 1 Pc ),139,1,139
26261,212263,702,Pindi Chole,140,2,280
26262,212263,123,Murg E Pathani Full,415,3,1245
26263,212263,462,Mango & Raspberry  Ice Cream,215,2,430
26264,212264,125,Pesto Paneer,380,1,380
26265,212264,653,Lychee Juice,160,1,160
26266,212265,224,Dahiwala Bhuna Kukkad,350,1,350
26267,212265,1125,Chilli Chicken (B/L),319,1,319
26268,212265,1053,Curryleaf Chicken,269,1,269
26269,212266,723,Cheese Pulao (250 Gms),51,1,51
26270,212266,875,Dachen Chicken,299,1,299
26271,212267,372,Anda Biryani,300,1,300
26272,212268,863,Kadhi Pakoda,199,1,199
26273,212268,242,Chat-pata Dhaba Chilli Cauliflower,345,1,345
26274,212268,1005,Fig & Honey Ice Cream Scoop,60,1,60
26275,212269,979,Chicken-Scalloppine,635,1,635
26276,212270,762,Methi Matar Kaju Makhana,210,1,210
26277,212271,1171,Sweet Khoya Kaju,160,3,480
26278,212271,587,Garlic Cheese Kulcha,48,1,48
26279,212271,766,Garam Jalebi,143,1,143
26280,212271,965,Prawn Nam Prik Pao,399,2,798
26281,212272,409,Crispy Brown Onion Egg Fried Rice,195,2,390
26282,212272,758,American Cheese Balls,210,1,210
26283,212273,1184,Fish Curry Rice Bowl,209,1,209
26284,212273,309,Rose Lassi,99,1,99
26285,212274,107,Hyderabad Spl Chicken,299,1,299
26286,212275,780,Bharwan Kulcha Cheese (1 Pc),109,1,109
26287,212276,125,Pesto Paneer,380,1,380
26288,212276,726,Imperial Mix Mutton Parotta,190,1,190
26289,212276,766,Garam Jalebi,143,2,286
26290,212277,442,Vegetable Pulao (Amul Butter),169,1,169
26291,212277,1133,Bangada Neket Fry (Mecral),180,1,180
26292,212277,915,Chocolate Milkshake,192,2,384
26293,212278,6,Paneer Pasanda,230,1,230
26294,212278,634,Doda Barfi 1 Kg,660,1,660
26295,212279,805,Sichuan Veg Fried Rice,190,1,190
26296,212279,631,Mix Veg Garlic Cheese,250,1,250
26297,212280,56,Szechuan Chicken Noodles,199,1,199
26298,212280,1071,Chatpata Tandoori Aloo,260,1,260
26299,212280,260,Chilli Chicken- Andhra Style,290,1,290
26300,212281,1178,Black Peppered Chicken Noodles,210,1,210
26301,212281,380,Simply Nachos,250,1,250
26302,212282,809,Devils Prawn,380,1,380
26303,212283,107,Hyderabad Spl Chicken,299,1,299
26304,212283,469,Papad Rosted,35,1,35
26305,212283,335,North Executive Thali + Watermelon Juice,220,1,220
26306,212284,1029,Chicken Mole,415,1,415
26307,212284,607,Samosa Chole Chaat (200 gms),90,1,90
26308,212285,723,Cheese Pulao (250 Gms),51,1,51
26309,212286,258,Mushroom Masala Rice Bowl,149,2,298
26310,212287,848,Exotic Vegetables In Spicy Bean Sauce,645,1,645
26311,212287,577,Kesar Badam (200 ml),60,1,60
26312,212288,626,Egg In Choice Of Sauce,165,1,165
26313,212288,997,Veg Cheese Roll [8 Pc],360,1,360
26314,212288,474,Honey Noodles With Roasted Almonds,205,1,205
26315,212289,78,Kulcha Curry,97,1,97
26316,212289,1174,Samosa Aloo Parantha,51,1,51
26317,212290,1066,Hokomein Nooldes Seafood,495,1,495
26318,212290,683,Cool Snack Combo,159,1,159
26319,212291,125,Pesto Paneer,380,1,380
26320,212291,720,Boneless Chicken Nagarjuna Roast,355,2,710
26321,212292,25,Chicken Chinese Chop Suey (Bland),265,1,265
26322,212292,222,Neelkamal Special Toast [1 Toast],169,1,169
26323,212292,597,Watermelon Iced Tea,200,1,200
26324,212293,545,Traditional Legume Pesto,430,1,430
26325,212294,314,Mix Fried Rice,220,3,660
26326,212294,567,Indonesian Mushroom,250,1,250
26327,212294,430,Gulab Jamun - 2 Piece,60,1,60
26328,212294,703,Gobi 65,185,2,370
26329,212295,723,Cheese Pulao (250 Gms),51,1,51
26330,212295,166,Chilly Gobi,245,1,245
26331,212296,587,Garlic Cheese Kulcha,48,2,96
26332,212296,433,Paneer Tikka Dry Malai [8 Pieces],299,1,299
26333,212297,896,Tawa Jhinga,469,1,469
26334,212297,242,Chat-pata Dhaba Chilli Cauliflower,345,2,690
26335,212297,218,Chilli Beef,279,1,279
26336,212298,752,Ginger Fish Sauce,330,1,330
26337,212299,809,Devils Prawn,380,1,380
26338,212299,1003,Gobi Chilly,330,2,660
26339,212299,1185,Chicken Reshmi Kabab,249,1,249
26340,212300,243,Vegetable Gulabi,290,1,290
26341,212300,720,Boneless Chicken Nagarjuna Roast,355,1,355
26342,212301,917,Egg Schezwan Curry,210,1,210
26343,212301,703,Gobi 65,185,1,185
26344,212301,949,Thums Up Tin 330 ML,57,1,57
26345,212302,723,Cheese Pulao (250 Gms),51,1,51
26346,212302,1193,Chicken Pepper Dry [boneless],255,2,510
26347,212303,617,Chilli Garlic Egg Noodles,190,1,190
26348,212303,1083,Ebi Tempura,620,1,620
26349,212304,396,Maxican Fried Rice,269,2,538
26350,212304,58,Plain Curd (300ml),49,1,49
26351,212305,579,Kungpao Veg With Rice,285,1,285
26352,212305,868,Iced Tea Peach,125,1,125
26353,212306,1117,Dal Punjabi,95,1,95
26354,212306,681,Avarekalu 100Gm,48,1,48
26355,212307,1117,Dal Punjabi,95,1,95
26356,212307,665,Murgh Reshmi Seekh Kebab,315,1,315
26357,212308,396,Maxican Fried Rice,269,1,269
26358,212308,518,Prawn Chilly Dry,250,1,250
26359,212309,129,Naadan Mutton Curry,350,1,350
26360,212309,273,Butter Phulka,25,1,25
26361,212309,1009,Anjal King,405,1,405
26362,212310,25,Chicken Chinese Chop Suey (Bland),265,1,265
26363,212311,917,Egg Schezwan Curry,210,1,210
26364,212312,1066,Hokomein Nooldes Seafood,495,1,495
26365,212312,920,"Dal Makhni Combo ( 3 Roti, Rice )",329,1,329
26366,212312,335,North Executive Thali + Watermelon Juice,220,1,220
26367,212313,646,Royal Chicken Rice Bowl (Jumbo),329,1,329
26368,212313,675,Fruit Sundae with Ice,110,1,110
26369,212314,913,Paneer Kulcha,90,1,90
26370,212314,946,Mango Pickle - 250Gms,99,1,99
26371,212315,1012,Prawn Lat Lo Chowmien,215,2,430
26372,212316,646,Royal Chicken Rice Bowl (Jumbo),329,1,329
26373,212316,1083,Ebi Tempura,620,2,1240
26374,212316,187,Quinoa et chocolate noir,200,1,200
26375,212317,1026,Kadhi Gole,309,2,618
26376,212317,457,Chicken Sholay Kabab (B/L),319,3,957
26377,212317,397,Apple Milk Shake,51,1,51
26378,212318,723,Cheese Pulao (250 Gms),51,1,51
26379,212318,1134,Namprik Prawns,330,1,330
26380,212318,717,Mushroom Chilly Dry,110,1,110
26381,212319,809,Devils Prawn,380,1,380
26382,212319,296,Bun Tikki Cheese Slider,109,1,109
26383,212319,28,Nutty Belgian Dark Chocolate 800 ML,28,1,28
26384,212320,809,Devils Prawn,380,1,380
26385,212320,683,Cool Snack Combo,159,1,159
26386,212321,390,Veg Fried Rice And Gravy,285,1,285
26387,212322,947,Chicken Lababdar B/L,320,2,640
26388,212323,285,Hyderabadi Paneer (Spicy),200,1,200
26389,212323,512,Bharwan Tandoori Aloo,249,1,249
26390,212323,358,Swiss Cake 800 ML,315,1,315
26391,212324,687,Baked Mughlai Paneer,215,1,215
26392,212324,46,Dragon Vegetables,195,2,390
26393,212325,947,Chicken Lababdar B/L,320,1,320
26394,212326,120,Biriyani Rice [hyderabadi],48,1,48
26395,212326,516,Cheese Dahi Puri,75,1,75
26396,212326,1049,Pretty Paris Thickshake,260,2,520
26397,212326,703,Gobi 65,185,1,185
26398,212327,879,Chicken Handi Biryani [1kg][served in handi and mix veg raita],529,2,1058
26399,212327,758,American Cheese Balls,210,1,210
26400,212328,724,Malvani Chicken Curry,280,1,280
26401,212328,784,Mocha Delite coffee,110,1,110
26402,212328,277,Plain Naan (1 Pc),27,1,27
26403,212329,280,Chicken Mughlai,233,1,233
26404,212329,1185,Chicken Reshmi Kabab,249,1,249
26405,212330,185,Butter tandoori roti,40,1,40
26406,212330,1192,Tandoori Kebab (6 Pcs),190,1,190
26407,212330,1151,Banana Split Icrcream,147,1,147
26408,212331,583,Baby Corn Kadai,95,1,95
26409,212331,184,Boondi Jaljeera,100,1,100
26410,212332,617,Chilli Garlic Egg Noodles,190,1,190
26411,212333,1167,Jeera Aloo( Served With 3 Fulkas),239,1,239
26412,212333,946,Mango Pickle - 250Gms,99,1,99
26413,212334,887,Aloo Mattar Dry,95,2,190
26414,212334,1134,Namprik Prawns,330,1,330
26415,212335,390,Veg Fried Rice And Gravy,285,1,285
26416,212335,415,Pav Bhaji Family Pack,389,1,389
26417,212336,541,Soya Keema Masala,360,2,720
26418,212336,250,Tawa Gobhi Paratha (2 Pcs),149,1,149
26419,212337,330,Chicken Roasted Garlic Noodles,245,1,245
26420,212337,333,Gulab E Jamun,110,2,220
26421,212338,979,Chicken-Scalloppine,635,1,635
26422,212338,796,Lasuni Soya Chaap [300 Grams],30,1,30
26423,212339,8,Veg Garlic Hakka Noodles,239,1,239
26424,212340,1066,Hokomein Nooldes Seafood,495,1,495
26425,212340,195,Achari Paneer Tikka,285,1,285
26426,212340,908,Sing Chikki,112,1,112
26427,212341,106,Lakhnavi Pulav,315,1,315
26428,212341,195,Achari Paneer Tikka,285,2,570
26429,212341,306,Litchi Rabdi,77,1,77
26430,212341,58,Plain Curd (300ml),49,2,98
26431,212342,421,Jeera Pulao (jeera Rice),179,1,179
26432,212342,997,Veg Cheese Roll [8 Pc],360,1,360
26433,212342,225,Coke zero can,57,1,57
26434,212343,801,Assamese Non-veg Thali 299,329,1,329
26435,212344,879,Chicken Handi Biryani [1kg][served in handi and mix veg raita],529,1,529
26436,212345,973,Chicken Kung Pow (gravy) (chinese),320,1,320
26437,212345,870,Vegetable Seekh Kebab,300,1,300
26438,212345,11,Mineral Water [500 Ml,29,1,29
26439,212346,752,Ginger Fish Sauce,330,1,330
26440,212346,552,Gobi Pyaz Paratha,115,1,115
26441,212346,41,Kitkat Shake,180,1,180
26442,212347,454,Prawns Chinese Chop Suey,300,1,300
26443,212348,1148,Murgh Dum Biryani,260,1,260
26444,212348,670,Tandoori Aloo,300,1,300
26445,212349,1189,Stuffed capsicum,160,1,160
26446,212349,580,Anar Juice,51,1,51
26447,212350,864,Cream Chicken,329,1,329
26448,212350,53,Chicken Pakora,349,1,349
26449,212351,781,Punjabi Egg Curry [250 Gm],110,2,220
26450,212351,1003,Gobi Chilly,330,2,660
26451,212351,428,Malpua (2 Pcs),50,1,50
26452,212351,498,Fish Corinder,350,1,350
26453,212352,258,Mushroom Masala Rice Bowl,149,1,149
26454,212352,1192,Tandoori Kebab (6 Pcs),190,1,190
26455,212353,531,Naga Dal,160,1,160
26456,212354,1148,Murgh Dum Biryani,260,1,260
26457,212354,304,Subzi Aur Quinoa Tikki (signature Dish),395,1,395
26458,212355,1093,Mongolian Chicken Rice,330,2,660
26459,212355,239,Punjabi Salted Lassi,99,1,99
26460,212356,368,General Taos Chicken,655,1,655
26461,212356,839,Thai Fried Prawns,350,1,350
26462,212356,1198,Spinach 'N' Corn Sandwich + Fresh Lime Juice,152,1,152
26463,212357,617,Chilli Garlic Egg Noodles,190,2,380
26464,212357,600,Panner 65,180,2,360
26465,212357,681,Avarekalu 100Gm,48,1,48
26466,212357,895,Chicken boti kebab (6 pcs),315,2,630
26467,212358,864,Cream Chicken,329,1,329
26468,212358,328,Bhel puri,70,1,70
26469,212358,165,Kaju Draksh [loose Tub 500ml],125,1,125
26470,212359,125,Pesto Paneer,380,1,380
26471,212359,1134,Namprik Prawns,330,1,330
26472,212360,6,Paneer Pasanda,230,1,230
26473,212360,457,Chicken Sholay Kabab (B/L),319,1,319
26474,212361,629,Roots Special Hara Murgh Biryani,339,1,339
26475,212361,552,Gobi Pyaz Paratha,115,1,115
26476,212362,258,Mushroom Masala Rice Bowl,149,1,149
26477,212362,847,Masaledar Thanda Jal Jeera ( 250 Ml ),40,1,40
26478,212363,887,Aloo Mattar Dry,95,1,95
26479,212363,1185,Chicken Reshmi Kabab,249,1,249
26480,212364,826,Veg Pulao,246,3,738
